reviews,label
"Bgus bgt kek keliatan mahal wkkk pdhal cman 73rb, good lah suka bgt😘 pengiriman nya juga cpet bgt kmrin di kirim tdi dzuhur udh sampe",1.0
Logo nya kecil padahal di fotonya agak besar gtu 😭 cuman oke lah bahan ny oke pengiriman nya juga oke bahan ny tebal,0.0
Harga dibawah 100rb dapet tas sebaguss ini 😍 baru pertama order gk kecewa wahib order lgi,1.0
"Asli sih ini cantik bangt tasnya, suka sekali mau nambah lagi bingung yang mana",1.0
Baguuuus ga pernah kecewa belanja tas disini gatau ini tas yang keberapa kali hehe,1.0
Alhaldulillah ngga ada yg cacat dan ngga ada yg kurang. Makasih ya,1.0
"gilaaaaaa bagusssssssss bangettttttt sukaaaaaaaaaa realpict bahanya Aluss ga kaku lagii dengan harga segitu ,kaya harga ratusan ribuu😭😭😭😭😭😭😭😭😭🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰",1.0
"Tasnya oke oke semuaaaa, sampe pusing sendiri milihnya, cakeeeppp",1.0
"Sukaaaaaaaaaaaa
Sesuka itu sama tasnya. Gak pernah mengecewakan. Uwaaaaahhhhh",1.0
"Gak usahh ragu lagii beli tas disini
Kualitasnya buagussssss bangettttttt
Harga terjangkuuuu
Pokoknyaa the bestttttttttttt...  .........",1.0
"Sukaaaaaaaaaaa, tdk pernah kecewa beli ditoko ini,, tasnya bsgu",1.0
Gercep banget pengiriman nya cuma 3hri sampai. Kualitas no kaleng2 ,1.0
Tali pendek nya satu ngak ada pengait 😭 mana ini pesanan customer lagi,0.0
"Sampe lupa ini check out ke berapa, produk nggak pernah mengecewakan, selalu dapet harga promo, makasih kak",1.0
"Sangat sangat kecewa, barang dikirim tidak lengkap,shopee memihak ke penjual  padahal Uda banyak bukti dari unboxing sampai foto2,pokoknya rugiiiii,walaupun diganti tapi tetap rugi dari voucher sampai kena potongan  shopee.padahal ini toko Uda reseller loh lain kali teliti lg saat pengemasan.",0.0
"Pesan model apa..yang datang model apa
Br mau jd langganan sudah dikecewakan",0.0
Awalnya sempet ragu tpi .pas datang barangnya nggk mengecewakan.bahan Rebel . pengiriman CPT.di jamin nggk nyesel blanja di toko ini.,1.0
"Biasanya selalu puas, tp kesini2 makin kecewa 😭 terakhir tasnya bernoda skrg kaya gini 😭 mana ini pesenan customer aku lagi",0.0
"Ini  sih tas bukan sekedar murahan tapi kualitas nya lumayan tebal, dan harganya nggak bikin jebol kantong deh 🥰",1.0
"Kualitas barang-barang baguuusss
Realpic ❤️❤️ jangan ragu yaaa order disini, saya sdh langganan.",1.0
Udah berkali kali beli disini kualitas ttp oke dong pertahankan kak. Cuman ongkirnya yg agak mahal 🤥,1.0
bagus bgtt tasnyaa bahannya keliatan kl alusann padahal cuma 80rban yaalllah haruss bgtt langganan disini deh asli😭😭😭😭,1.0
Bagussssssssss baaaaannnggggeeeeetttt sssuuuummmpaaahhhh parah bgt bagusnyaa...,1.0
Saya kira gambar cancelnya besar ternyata kecil soalnya di foto ada yg besar dan yang kecil jadi ragu ,0.0
"yang hitamnya sepertinya ketindihan atau kegencet gitu yaaa, jadi agak penyok dan depannya ada garisnya, bentuknya udah gabisa balik kaya semua lagi huhu sedih, tapi gol deh:"").",0.0
"Kualitas produk bagus sih, tapi saya sedikit kecewa dengan produk ini di gambar terdapat 2 tali tapi aslinya hanya 1 tali saja
",0.0
Baguss bgt pesen pas lagi sale ga usah ragu buat kalian,1.0
"Tas nya lengket kak, ngelupas ini barang pesanan, auto pesan lagi di toko sebelah, kecewa banget.....",0.0
"Tukang tipu... Toko ini penipu...
Masa CO bayar tas lain... Di kirimnya yg tas lain harga  murahan lagi...",0.0
"Semoga tidak ads cacat , kmren pesan pengait sbelah nya hilang sebelah",0.0
"PENJUALNYA GAK AMANAH. PESAN 2 DATANG CUMA 1 
RESPONNYA LAMBAT",0.0
"Maaf ya aku ksh bintang 3, pketnya bru nyampe 2 mingguan, pdahal pket ku biasanya plng lama 4 hari, aku pesan 2 tas yg sama wrna hitam, yg datang modelnya lain dua2nya, dan dua2nya juga warnanya beda, smpe sini brangnya penyok smua, krna pengemasannya yg cuma plastik doang, perbaiki dong pelayannya",0.0
"Barang real pict, bagus tidak ada kata rugi beli ditoko ini ",1.0
Barang sangat BAGUSS!  ga kecewa beli 5 sekaligus 🤭🤭,1.0
Ga dikirim!!! Komplain payah!!!!,0.0
Tasnya kotor kayak bekas pakai😂😂😂,0.0
bagussss no cacat,1.0
Pembelian yg kedua kalinya dan tdk mengecewakan😍,1.0
Gak mengecewakan pokoknya😍😍,1.0
"Gak nyesel beli di toko ini.
Tasnya keliatannya kekar, gak asal - asalan lah
Dan pastinya lucuuuuuuuu banget warna dan modelnya.",1.0
"Bagusss bangeettt sukakk,, gak pernah mengecewakan beli disini udah ke 3 kalinya beli disini.
Kemaren ada flash sale lngusng cuss belii👍🏻👍🏻",1.0
Produk is the best banget..orderan kedua ku ini smoga tetp amanah ya..jgn ragu beli di toko ini..barang nya bagus2 smua,1.0
Bagus siii ka barangnya emang udh langganan siii belanja disini jadi ga ragu lagi,1.0
"saya beli 4 brg lainnya OK  cm ini yg paling kecewa mana beli saat 59K, lalu 3 hr kmdn disale 50 K. 
tapi saya dpt brg cacat, memang diberi spon tp begtu dibuka ternyata cacat, & kulitnya mengelupas2 entah tidak terjahit ato brg lama . 
sebelumnya di pegangannya tdk kelihatan krn di beri plastik",0.0
"Terimakasih tasnya lumayan baguslah, cuma bahan model tutupnya itu kayak bahan beludru, takutnya klo kotor susah ilangnya.",0.0
Selalu langganan banget disini. Gapernah kecewa sama sekaliiii yaampun recomended bangetttttt🥰,1.0
asli cantik pisaaan..dahlah kalian jangan ragu belanja disini..,1.0
"Trmksh yaa paketnya sudah dtg.. 
Cuman bludru x agak kotor sdkt tp GPP lh mgkn krna wrna putih kli yaa.. thnks",0.0
"Pertama kali di shopee beli tas dan super duper bikin mood booster, bahannya juara untuk tas harga segitu ya ampun bener2 puassss modelnya ga pasaran ga norak bener2 bagusss.
Mo nangissss banget pas ini tas dateng ga sangka bakalan sebagus ini, pokoknya recommended mau langganan beli 2 ga kecewa❤️❤️",1.0
"baguuusssss.... beneran baguss... tas nya gak tampak murahan ,, beneran gud quality,, buat hang out atau segala acara cucok meonggg... in shaa Allah langganan d sini... best seller dahhhh.... 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😘😘😘😘😘😘😘😘😘😘😘😘😘🤗🤗🤗🤗🤗",1.0
Tasnya bagus2 ga kecewa belanja di toko ini udah langganan.,1.0
"Gak pernah kecewa pokok nya
Selalu bagussss, pengiriman juga cepet banget cuma sehari wlopun kmren pas Thun baru pesennya
",1.0
"Tas ny bgus cma pngemasan n pngiriman ny agx lama. .
Gx pke bubble wrap yaa untung tas ny gx ad yg lecet. .",0.0
"aaaa g pernah kecewa dehhh , udah 3kali beli tas disini brgnya 3hari dah nyampeeeeee love bgtt 🥰🥰😘😘",1.0
"Real pict next order lagi, pengiriman cepet sekali cuma sehari,tapi lama di pengemasan karna lagi banjir orderan 😁🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",1.0
Dengan harga segitu menurut ku terlalu mahal Krn nggak sesuai dgn bahannya.... gambar aja yg import tpi bahan lokal....,0.0
Packing nya lama... Harusnya planning bwt kado tmn.. perkiraan pas.. eh lwt hari H..  harga emang sesuai barang.. B aja,0.0
"Kemaren aslinya pingin biru
Tp kehabisan..wrn khaki nya agak suram
Jd kurang enak dilihat
Model standar..ok lah hrg segini ",0.0
"Langganan pokoknya
Gak mengecewakan
Ajiibbb
Murceee
🤗🥳🤩😍🥰",1.0
"Orderan yg ksekiann kalinyaaaa
Selama order gak pernah mengecewakan
Sangat sangat puasssss
Thank you seller 😊😊",1.0
Sudah tidak diragukan lagi kualitas order tas di @TasradyBatam. Beberapa Kolekti Tas Saya beli disini.,1.0
"Pengemasannya sangat rapiii..
Dan kualitassnya tidak mengecewakan..
Pokoknya langganan terussssss",1.0
"Tadinya mau kasih bintang lima, tapi gara2 ada cacat dibagian aksesoris nya udah mengelupas jadi bintang 4 yaa,, makasiih suka siih cuma kecewa sama cacatnya itu, lain kali tolong hati2 sebelum di pack",0.0
Koq gada tali pendeknya yha mba? Aq kena komplenan customer aq ini.. padahal Uda langganan disini,0.0
Beli ini dah sering bngt.. emang baguus da laku banget di jualnya.. oke deh pokonya g pernah jelek..,1.0
Recomended bet dah ah toko nya gak usah ragu deh kalo mau order di toko ini🤗,1.0
"Sudah langganan belanja tas disini dan ngga pernah kecewa sama barangnya, super cantik semua tasnya",1.0
"emang paling the best kalo masalah per tasan mah
the best juga pengirimannya cuma seharu udh smpe....
makasssiihhhhhh",1.0
"Seperti biasa udah langganan banget tas2nya sllu ga mengecewakan, thx u seller",1.0
Beli ini dah sering bngt.. emang baguus da laku banget di jualnya.. oke deh pokonya g pernah jelek..,1.0
"Kondisi tas dalam tidak baik,kecewa bgt karna ada bekas tinta dan packing an nya hanya berlapis plastik hitam saja,dan tidak ada Buble wrap!padahal buat kado tapi gagal dehh karna kondisi tas yg tidak baik.😿😿",0.0
GK sebaguss itu sihhh krna adaa cacat nyaaaaaaaaaaaaaaaaa,0.0
Cantik udh order untuk kesekian kali nya n gk prnh kecewa,1.0
"Mewahhhhh kelihatan kayak tass mahal, bahannya kokohh tapi gak kakuu!!! Gak pernah ngecewain toko ini, tasnya bagus2 pilihan modelnya jugaa banyakkk...👍🏼👍🏼👏🏻👏🏻👏🏻👏🏻😍",1.0
Agak kecewa dompetnya ga bs msk pdhl lht di videonya dompet pjg plus dll muat,0.0
Selalu cepat pengirimannya. Gak pernah kecewa beli di toko ini. Real pict dan cuantik harga miring lg. Makasih ya seller.,1.0
"Kualitas tak perlu diragukan lagi, kedua kalinya beli dsniii🌸 secinta itu sama produknya.. muluss💜",1.0
Kece parah bagus bahannya juga gak murahan pokoknya gak pernah nyesel beli disini sukak❤️,1.0
"Barang lama sampai dan perlakuan penjual yg tidak sangat lama bls.dan saya tidak mendapatkan gantungan tas dibagian depan.saat saya menchat pemilik dia selalu mencuekin saya,chat susah di bls.mohon ya kepada penujual agar punya rasa baik kepada pembeli.",0.0
"Baguuusnya klewaaat,,, benar2 gak mengecewakan thank's ya 👍👍👍👍",1.0
"Tas nyaa cantikkk realpickkk ga kaya tas murahannn,keburu diambil ibu tas nyaa karna sukaaa jadi ga sempat foto deh",1.0
Tas a bagus banegt.cuma pengemasan dan pngiriman a lama banget.,1.0
Bgs bgt ngga kecewa deh pokoknya 👍👍👍👍,1.0
"Tukang tipu... Toko ini penipu...
Masa CO bayar tas lain... Di kirimnya yg harga  murah...",0.0
"Tasnya realpict dan kembut banget, sumpah gak mengecewakan lah pokoknya",1.0
KECEWA SIH PESENNYA beda malah dikirim sama tapi gapapalah dengan harga segitu:),0.0
"Pesan 5 kurang 1 warna milo,,,,,agak kecewa siii warna milo gak adaaaaa,,,,, lain kali cek dulu sebelum barang dikirim",0.0
Ko salah bahan ya yang warna coklat nya .... terus warna yang aku minta ga ada ..... dikirim yang warna cadangan .... sedih,0.0
"Kecewa banget si, memang silver ngga ada ya tolong konfirmasi, jangan asal gitu dong",0.0
"Yeaaayyyyy akhirnya paketnya dtg juga, makasih seller, dtgnya lumayan lama yaa krn lg 12.12 juga. Untuk warnanya bagus² sih tp entah knp aku kurang suka ya sama warnanya krn menurutku agak kurang aesthetic aja gitu warnanya, but it's okay bakalan ttp aku pake, krn syg udh dibeli kan, thank you kak",0.0
"Produk bgus, pengemsan oke, nggak ada yang cacat..nex order lagi, untuk abang kurir makasih...",1.0
"bagus barangnya , kirain yg khaki muda bakal agak terang gitu kaya di foto ternyata pas dateng gelap kek nya salah kirim warna",1.0
"sy saranin yg MAU BELI ditoko ini lbh baik JANGAN. pengiriman lama, produk tdk dikirim sesuai pesanan dgn alasan stock kosong maka yg dikirim random padahal stock kosong mana mungkin saya bisa CO. shopee jangan jadikan toko ini sbg no 1 hijab terlaris bella square. RUGI. tlg sy gbs nilai bintang 1",0.0
"Worth it parah sih, harga murah tapi gak murahan gais🥺🥰",1.0
"Bekas lipatannya susah diilangin, walaupun udah pakai setrika, tapi gapapa lah✨👍",0.0
"Paketnya udh sampe 
Lama pisan pengirimannya
Toko d chat chat ga ada balesan",0.0
"Gajelas ni penjual udah pengiriman nya lama pas dateng yg bagus cuma warna latte doang warna nya pas tebel, yg lain tipis bgt apa lgi warna nude masa warna nya cream kuning ngejreng bgt kaya nenek"" gua make:))",0.0
"Sukah bangett😍😍bahan nya cantik,dan warna superrrr gemeshh....puas belanja ditoko ini,emng sih awal nya agak kecewa karna pengiriman nya lama.",1.0
"Pengiriman cepat, bahannya lumayan tipis, potongannya juga gak sejajar dan agak terlalu pendek diaku,",0.0
"Datang ny cpat
 Kurir nya ramah
Ongkirnya mahal
Bahan tipis
Tdk simetris panjang sebelah
Meleyot²
Susah disetrika
Nerawang 
Tdk ada merk /logo
Lipatan garis susah dihilangkan
Tapi worth it buat harga segitu
Ya saya tau itu memang karakter dari bella square cuman saya agk kecewa aja dikit tapi gpapa",0.0
Pengemasan super lama bgt . Mana warna aquamarine yg harusnya agak muda jdinya malah ABU SMA (ntah warna dr tokonya emg gini/salah kirim gatau),0.0
"Warna ada yang salah 1 dan jilbabnya nerawang, pengiriman lama mungkin krn faktor ramadhan sale. Maaf aku kasi bintang 3 kak🙏",0.0
"Kecewa sih pesen 1 jilbab 1 bandana rajut, tpi yg di kirim hanya jilbab nya saja, kualitas jilbabnya lumayan lah dgn harga segitu👍",0.0
"Warna dusty pinknya agak beda dari foto, kayak lebih gelap gitu but it's okey👌",0.0
"Alhamdulillah barang sampe dengan aman, bahannya bagus sih cuma salah kirim yg harusnya choco ini lebih ke Charcoal gitu, cuma gpp",0.0
kecewa sii pesen sma cepol tpi yang dateng kerudung nya doang,0.0
"Kykny ini ada yg salah deh 
Soalnya ada yg ga sesuai ni
Aku pesen warna dark grey loh bukan dark jeans :( 
Padahal pengen bgt warna dark grey 
Ya gpp mungkin seller nya lagi banyak pesanan 
Lain kali kalo emang gada warna lagi di chat ya min, biarpun kita sebagai pembeli ga nyantumin warna cdangan",0.0
"Kain Warna milonya berbeda dari warna lainnya
Ketika disetrika kusut",0.0
"Tadinya mau ngasih bintang 4 tapi kasian,agak kecewa sih saya mesen milo kok yg dateng warna nya agak ke arah bata tapi ga merah bata,klo masalah bahan bgus ga bakalan nyesel mudah berdiri,cuman saran buat seller klo emng barang nya hbis di chat ajaa dari pada beda warna kan takutnya orng marah.",0.0
Jugjat susah di akalin cara pakai nyaaa karna bnr2 jauh beda nyaaa sedihhh lebih d perhatikan lagi ya untuk ukuran nya,0.0
"Warna diluar ekspetasi, ini bukan dusty dehh kaya magenta gitu. Beda bgt sama yg di foto kalo warna dusty agak kalem, nyesel beli disini. Kalo difoto warnanya beda karna cahaya pun pasti ga setua ini warna dusty nya, kecewa bgt sihh :((",0.0
"Pas dateng plastik luarnya udah sobek, ukuran tidak sama. Tapi gapapa oke kok",0.0
"Gasuka sama yg navy bahannya kusut alus gtu di gosok malah jadi makin kusut susah di bentuk, klo yg charcoal gatau blm pernah di coba blm di gosok jg jd gatau bahannya gmna, tp navy ini ngeselin susah bgt di atur bahannya jelek kusut halus gtu di gosok makin parah",0.0
"Bahan lumayan tipis, pengiriman lama bgt mungkin karna 12.12, mkasih.",0.0
"Produk sudah sampai, bahannya agak kasar, baru prtama kali order langsung 9 pcs",0.0
Sumpah yahhhh pengiriman lama bgt😭😭 tpi Gpp lahhh jilbabnya bgus kok sesuai harga,0.0
Warnanya manis bet sukak ah tapi nyampe nya lama banget kalian jangan lupa beli di sini ya 🥰,1.0
"Okeee bgttt sihhh brangnyaaa. Udah dua kali order nda pernah kecewa dong, 🥰😭",1.0
Bagussss dong harga 10 ribuan sebagus itu ganyesel si tp nyesel cuma beli 3. Makasi yaaa,1.0
"Baguslah untuk harga segitu ga berekpetasi tinggi juga padahal, tapi ekang sebagus itu kerudungnya next beli lagi deh",1.0
"Maaf kak, saya mesan banyak tapi kok warnanya ga sesuai gambar ya? Dusty pink terang kali ga kek dusty, yang paling parah wardah, masa ynag dikasih warna hitam? Padahal saya udah bikin di note mohon di cek bla bla bla, pengirimannya lama lagi, bukan lama pengiriman, tapi lama d packing. Jujur kecewa",0.0
Aduh saya pesan anak tudung kok yang datang krudung semua pessanan orang tpi oke lh lain kali cek dulu ka,0.0
"Warna asli dan digambar memang wajar bgt beda, tapi agak aneh aku pesan warna yg beda cuma yg datang warnanya sama persis, di orderan sebelumnya juga gitu. Kalau emang warnanya kosong harusnya konfirmasi aja pdhl belinya dalam jumlah banyak",0.0
Warnanya malah kaya ke navy yaa kukira bakal lehih ke abu ehmalah biru sebnaranya admin tau gaksih wran abu sma itu ke apa gpp lah udah terlanjur juga,0.0
"Bella square nya tipis banget terus pendek kalo menurutku, pashmina yg coksu juga lebih pendek drpd yg stone. Untuk warna lumayanlah bisa buat ganti2",0.0
Satu salah warna. Minta nya abu tua knp jadi silver. Padahal mau di pake buat acara dresscode hijab warna abu tua 😢,0.0
"gemessss  bgt warnanya gila sihhh, sukaaa bgt pokoknyaaaaa",1.0
"Baguussss bangettt woiii sumpah ga nyesel beli disini nesxt order di sini lagi ah murce sekali,ga salah si rangking 1",1.0
Sumpah ini kecewa bgt udah ada warna yg salah kerudung nya telat pengiriman nya sampe 2 Minggu ini buat lebaran sampe GK jadi buat lebaran,0.0
Oke ini kerudung lemes order warna tan sama navy malah datangnya navy sama hitam lain kali yang amanah yaa kakak,0.0
"produk baguss, murahh, tp pengiriman agak lambat tp gpp deh sukaaa",1.0
"Pengiriman super lama
Bahan lumayan
Harga standar
Trims..",0.0
Setelah menunggu cukup lama akhirnya dateng juga. Agak kecewa sih sama jasa kirimnya. Jadi agak males belanja sekarang ini.,0.0
Warna beda jauh sm yg digmbr. Ini jatuh nya wrnanya gelap. Hmmm,0.0
"Pesannya warna hitam ,milo,coughat tapi yang datang warna navy,milo sama coughat . Cepol nya warna navy juga. Huuuh syedih. Padahal mau di pakai acara yang warna hitam tapi datang nya malah navy",0.0
"Bagus sih bahannya. Tapiiii jahitannya gak simetris woyy sedih banget!!! 
Udah gitu gaada merknya astagaaa
Pengiriman lama padahal pesen bareng sama sepatu+tas di 3 toko yg berbeda. Tp sumpah, ini nyampe aja seminggu lebihh 
Gatau deh, gak puas rasanya beli disini
Mana beli 2 lagi😿",0.0
"Beli 3, yang satu salah warna pesen hijau pupus dikirim army muda coba bandingkan dengan foto modelnya jauh bgt bedanya sebel bgt, udah gitu bahanna lebih tipis dari bela square biasanya tapi bahan bukan masalah sih",0.0
Kerudungnya katanya gampar di atur dan gak tekkuk pada hal susah di atur kok malah susah tegaknya mana lama pekingnya,0.0
"Kecewa bngt
Pesen warna apa yg Dateng apaa 
Ga pesen biru tua padahal yg ga ada malah abu SMA yg ditunggu"" abu SMA kok yaa
Terus warna""nya ga pada sesuai sama yg difoto😪😪😪",0.0
"kecewa bgt barangnya jelek, jaitannya ga rapih, bahannya panas kya saringan tahu",0.0
"Ada 2 warna yang salah, pesen nya warna Tan sama Mocca yang di kirim malah abu sama dusty",0.0
Pesan warna khaki muda yg datang coklat tua. Di kasi warna kuning dua lagi. Konfirmasi dulu kek klw warna habis . Lupa atau linglung nih yg jual. Kecewa !!,0.0
"entah ini orderan ke berapa kalinya disini 
gapernah nyesel pokonya dengan harga segitu kuwalitas maknyoooosssssss
makasiiii yaaaa",1.0
"Kerudung nya tipis, pengemasan aga lama, gaada label tulisan Bella squarnya. Kalo buat warna bener tidak ada yang salah, dan gaada yang kurang barangnya",0.0
"Kecewa banget, pesen warna apa yang dateng warna apa
Udah nungguin lama lama malah beda warna, kasih bintang 5 biar kebaca",0.0
Pengirimannya lama sih menurut aku sampe aku chat karna gak dikirim2,0.0
"Lama banget pengirimannya masa sampai seminggu, pengiriman buruk. Kualitas sesuai dengan harga, bahan tipis dan terawang. Ukuran kecil ternyata. Tapi termasuk worth it dengan harga segitu.",0.0
Jilbabnya lebih gelap dari yang ada di foto jadi beda dengan seragam,0.0
Salah warna nya:( lagi butuh yg marron eh malah hitam terpaksa harus beli lagi di toko lain. Padahal udah lama bgt nunggu pengemasan nya. Warna abu nya pun tk ad malah warna Biru,0.0
Bagus cuma PENGEMASANAN LAMA PAKE BANGET SAMPE 4 hariii gila ajaaa lama bngt,0.0
"bagusss poll jahitan nyaa rapii
semuaa komplitt
sayang agak lama ajaa, tapiii beneran ga kecewa sama hasil yang ditunggu tunggu❤️❤️❤️❤️❤️❤️",1.0
"Beli warna hijau pupus, charcoal, silver, tan sma smoke grey. Lumayan kecewa karena warna gak sesuai sma yg di gambar dan pengiriman lumayan lama",0.0
"Sangat di sayangkan aku pesen krudung 3 sama bandana rajut, tapi bandana rajutnya ga ada,,tolong ya seller lebih di teliti lgi,,makasih buat mas kurirnya:)",0.0
"Harusnya kerudung ini mau dipake buat lebaran,tapi grgr overload jadi baru keterima skrg. Ah kecewa sih gajadi dipake pas lebaran",0.0
Menurut aku ini sangat kecil dan terlalu tipis. Ternyata sangat susah untuk dibentuk diwajah,0.0
mesen 3 kerudung 1 bandana tapi bandannya gak Dateng . mau krim bukti tapi lupa di viidioin saat unboxing,0.0
"Pesen mocca tapi kok warna nya gini ya?? Hmmm
Lain kali lebih teliti lagi ya",0.0
Barang lama banget sampai nya.. mana salah  satu nya ealah warna minta wardag di kasih ijo gimana yaa... Tapi ga apa2 lah .. makasih,0.0
"Harga Murmer kualitas gak murahan, warna nya cantik cantik banget,harga kantong pelajar banget.",1.0
Gapernah kecewa belanja ditoko ini pokonyaa the best banget,1.0
Ada satu warna salah. Kecewa sih ga sesuai pesanan. Pesennya choco yg dikirim chorcoal. Jelas2 beda warna tapi penjual bilang ini warnanya sama. Tadinya ajuin pengembalian. Tp ga jadi aja gpp saya terima. Lain kali lebih teliti lagi ya. Padahal udh masuk produk terlaris nomor 1 loh ini.,0.0
KECEWA BGT BELI CHARCOAL DI KIRIM COKLAT UDAH CHAT SELLER NGGA ADA RESPON SAMA SEKALI !!!!!,0.0
Udh belanja yang kedua kalinya disini bener* ga mengecewakan,1.0
"Barang sudah dibuka dan hasilnya tipis banget jilbab nya, pengirimannya lama banhet hampir 2 minggu",0.0
"Pengiriman gak pake lama .  😀

pokoknya oke bgt deh . Harga murmer .",1.0
Kecewa banget pesennya 2 tapi yang dateng cuma satu gak teliti banget sih mana kirinya lama,0.0
"Warna nya beda banget sama yang di foto, di foto mah kek coklat gitu, lah yang Dateng ke pink muda gitu, aelah nyesel w salah warna akhirnya sama baju",0.0
"sudah order 4 kali dan barangnya lumayan untuk harga segitu, cmn pinggirannya itu rentan sekali kalau di cuci pke mesin cuci jadi mrudul wkwk",0.0
"Yang datang kok warnanya agak pink si, pdhl kan aku pesan warna milo",0.0
"baguss bangett nyesel cuma beli 3 ajaa, kualitass okee mantull👍👍👍👍👍👍👍👍👍👍👍😭😭😭😭😭",1.0
"Pertama order disini agak kecewakan sama pelayanannya doang,,Pengiriman Lamaa,, sdi chat gk di balas,, udah 3 hari,, pas mau di batalkan pesanan ditolak sama penjual, baru deh chat yang kemarin di balas, dan langsung di kirim... 
Untuk bella bahannya tipis dan licin banget,, yang lainnya bagus",0.0
Kesekian kalinya beli disini soalnya tidak meragukan lagi kualiatas nya emang bagus banget barang nya ngga nyesel beli disini,1.0
"Pesen warna putih yang sampe warna abu abu, baru pertama beli aja udah kecewa banget",0.0
Sampah,0.0
Lumayan pengiriman rada telat,0.0
Pengiriman agak terlambat.,0.0
"Pakett nya sudah sampai 
Bahanya baguss
Muat lagi disaya gak terlalu kebesaran",1.0
Mantul bahannya leggingnya halus jangan ragu kalo mau beli disini makasih,1.0
"Hmm MAAP bintang 3, soalnya ga realpict kaya difotoo bahkan sama testi yg lain juga beda, sedih banget padahal udah expect tinggi. Gatau apa Krn faktor belanja di event gitu",0.0
"Warna nya ga sesuai ekspektasi..pesennya warna dark blue yg dateng malah yg blue snow🤦🏼‍♀️..yaudahlah ya..mau direturn jg males ribet😂
Ga tau celana nya yg kecil atau akunya yg menggendut,kok pas2an banget ya🤣padahal biasanya pke uk 30",0.0
"rada kecewa sih soalnya warnanya ga item lebih ke biru dongker tp gelap bgt, dua kali beli tp yg pertma suka beda sm yg inii:((",0.0
Agak kecewa karna pesan ukuran 32 yg satunya muat yg satu lagi sempit,0.0
"Kecewa bngt udah 2kali tapi tetep aja salah warna,kalo di retur lagi  ya rugi lagi. Ga teliti bgt yang packingnya. Padahal udah di chat diingetin kalo pesennya warna item.tapi tetep salahh",0.0
Kecewa utk pesenan yg ke2 ini..dari segi warna sudah salah..pesen yg darkblue datang yg snowblack..size jg salah minta size 31 dqtang size 34..tp size 34 nya kecil,0.0
"Agak kecewa sih, pesen nya warna hitam pas dateng nya malah snow black. Trs biasanya uk 33 itu kegedean ini malah agak sempit di bagian perut pdhl bb lgi turun.",0.0
"Lain di pesan, tapi lain yang datang, saya pesan celana jeans kulot, tpi yang datang jeans yg bukan kulot,, kecewa banget sama toko nya, tidak amanah... Klo barang nya habis bilang dong mbak",0.0
Kecewa bangettttttt😭😭😭😭😭😭😭😭😭😭😭😭😭 ga sesuai pesanan. Gimana iniii minnnnn tanggung jawab yaa🙏,0.0
Untuk bahan aku ga kecewa sih. Bahannya bner2 bagus dan real pict. Tapi sayangnya ristleting dan button hole nya bermasalah. Risletingnya susah dinaikkin dan button hole nya masih ketutup;( ya mon maap ini susah kan motong hole buat celana jeans;) lain kali mohon diliat detailnya ya mas/mba seller;),0.0
Sangat kecewa. Sya pesan ukuran M di dtengin XL.,0.0
"Agak kecewa, ternyata bahannya kasar, itu kl sekali dicuci aja psti mruwul",0.0
"Sedikit kecewa, karena pembelian pertama dan kedua berbeda warna dan merk. ",0.0
"Kecewa bahanya tipis,,,,,,,,,,,,,",0.0
"kecewa,padahal aku udh minta ukuran XL tp ttp aja di kasih yg kecil🥺",0.0
"Jahitan ny jelek, masih ada benang yg belum di gungting , saya kecewa",0.0
"Bahannya jelek amat tipis dan juga udah ada robek 
Tolong dong yng jual lebih amanah",0.0
Kecewa sih dari ukuran pesen XL tapi XL nya kecil udah kaya ukuran L 🤦🤦,0.0
"Aku kecewa, gmbar tdk sesuai aslix bahnx jelek bngat, udah gtu pengiriman lama bngat, mudah2an cs aku suka si..",0.0
kancing hanya 1 kurang di bagian kiri.. saya masi harus jait lagi,0.0
Maaf bintang 3. Respon penjual lambat. Pengiriman jg lambat. Jadinya kecewa.,0.0
"Kecewa bgt si pdhl udah dicht dulu jangan smpe slah warna eh ttep aja salah,pesen navy yg dtg pink utg pink nya nude jd masih oke dipake,lain kali bagian QC yg bner diliat baik"" variasi jangan asal kirim! Disuruh pengembalian dana males ribet.",0.0
Aga kecewa Ada noda sedikit..padahal sdh order yg k 3 x ny..,0.0
"prosesnya lama bgt sampe hampir seminggu, dr sabtu sampe jumat. order sabtu baru dikirim selasa. box nya ancur berantakan bgt, ini box klo rusak di ekspedisi enggak sampe kayak gini,ini murni dr seller jg udah ancur. ini seller china punya gudang di indo ya lambat gini ?",0.0
"Agak kecewa sih dengan celana nya yang ini,pas dibuka kotor bgt untung bisa bersih karena langsung saya cuci makasih",0.0
